schema_version,cache_layer,function_role,producer_stage,consumer_stage,legal_scope,fixed_measurement_hash,trial_id,call_count,unique_key_count,hit_opportunity_count,hit_ratio,cache_population_class,covered_lookup_count,coverage_ratio,cost_weighted_hit_ratio,reuse_distance_median,reuse_distance_p90,reuse_distance_max,original_compute_sec,gross_avoidable_compute_upper_sec,lookup_sec,store_sec,copy_sec,bytes_current,bytes_peak,key_collision_count,truth_leakage_count,purity_status,exposure_status,predicted_net_saving_sec,predicted_net_saving_source,component_repeat_count,component_AB_count,component_BA_count,component_point_sec,audit_eligibility_status,integration_status
STAGE8_K2_TECS_EXPOSURE_V1,C4,HELPER_K1_COMPLETE_RESULT,PUBLIC_K1_AND_K2_HELPER_K1,PUBLIC_K1_AND_K2_HELPER_K1,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P3,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.119062916666667,0.0595314583333333,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C5R,REGISTERED_RANK_RESULT,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P3,39,39,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C5P,REGISTERED_FULL_PRIMITIVE,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P3,39,39,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C6,DYNAMIC_FULL_MANIFOLD,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P3,39,39,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C7,CONCENTRATED_DML_FULL_RESULT,T4_PROFILE_SCORE,T4_PROFILE_SCORE,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P3,39,39,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C1,REGISTERED_G_DICTIONARY,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,88,88,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,-0.34241105,FROZEN_COMPONENT_REPLAY_OVERALL_POINT,30,15,15,-0.34241105,AUDIT_ELIGIBLE,INTEGRATED
STAGE8_K2_TECS_EXPOSURE_V1,C2,BUILD_FULL_DATA_CONTEXT,K1_K2_TAIL_FULL_DATA,K1_K2_TAIL_FULL_DATA,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,3,1,2,0.666666666666667,ONLINE_MEMO,0,0,0.666666666666667,1,1,1,0.00947479166666667,0.00631652777777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C3,INITIALIZATION_CONTEXT,K1_K2_INITIALIZATION_TOTAL,K1_K2_INITIALIZATION_TOTAL,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.0972348055555556,0.0486174027777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C4,HELPER_K1_COMPLETE_RESULT,PUBLIC_K1_AND_K2_HELPER_K1,PUBLIC_K1_AND_K2_HELPER_K1,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.119062916666667,0.0595314583333333,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C5R,REGISTERED_RANK_RESULT,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,44,44,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C5P,REGISTERED_FULL_PRIMITIVE,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,44,44,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C6,DYNAMIC_FULL_MANIFOLD,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,44,44,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C7,CONCENTRATED_DML_FULL_RESULT,T4_PROFILE_SCORE,T4_PROFILE_SCORE,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P4,44,44,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C1,REGISTERED_G_DICTIONARY,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,78,78,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,-0.34241105,FROZEN_COMPONENT_REPLAY_OVERALL_POINT,30,15,15,-0.34241105,AUDIT_ELIGIBLE,INTEGRATED
STAGE8_K2_TECS_EXPOSURE_V1,C2,BUILD_FULL_DATA_CONTEXT,K1_K2_TAIL_FULL_DATA,K1_K2_TAIL_FULL_DATA,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,3,1,2,0.666666666666667,ONLINE_MEMO,0,0,0.666666666666667,1,1,1,0.00947479166666667,0.00631652777777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C3,INITIALIZATION_CONTEXT,K1_K2_INITIALIZATION_TOTAL,K1_K2_INITIALIZATION_TOTAL,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.0972348055555556,0.0486174027777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C4,HELPER_K1_COMPLETE_RESULT,PUBLIC_K1_AND_K2_HELPER_K1,PUBLIC_K1_AND_K2_HELPER_K1,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.119062916666667,0.0595314583333333,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C5R,REGISTERED_RANK_RESULT,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,39,39,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C5P,REGISTERED_FULL_PRIMITIVE,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,39,39,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C6,DYNAMIC_FULL_MANIFOLD,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,39,39,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C7,CONCENTRATED_DML_FULL_RESULT,T4_PROFILE_SCORE,T4_PROFILE_SCORE,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,39,39,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C1,REGISTERED_G_DICTIONARY,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,88,88,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,-0.34241105,FROZEN_COMPONENT_REPLAY_OVERALL_POINT,30,15,15,-0.34241105,AUDIT_ELIGIBLE,INTEGRATED
STAGE8_K2_TECS_EXPOSURE_V1,C2,BUILD_FULL_DATA_CONTEXT,K1_K2_TAIL_FULL_DATA,K1_K2_TAIL_FULL_DATA,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,3,1,2,0.666666666666667,ONLINE_MEMO,0,0,0.666666666666667,1,1,1,0.00947479166666667,0.00631652777777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C3,INITIALIZATION_CONTEXT,K1_K2_INITIALIZATION_TOTAL,K1_K2_INITIALIZATION_TOTAL,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.0972348055555556,0.0486174027777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C4,HELPER_K1_COMPLETE_RESULT,PUBLIC_K1_AND_K2_HELPER_K1,PUBLIC_K1_AND_K2_HELPER_K1,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.119062916666667,0.0595314583333333,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C5R,REGISTERED_RANK_RESULT,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,44,44,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C5P,REGISTERED_FULL_PRIMITIVE,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,44,44,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C6,DYNAMIC_FULL_MANIFOLD,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,44,44,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C7,CONCENTRATED_DML_FULL_RESULT,T4_PROFILE_SCORE,T4_PROFILE_SCORE,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,44,44,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C1,REGISTERED_G_DICTIONARY,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,86,86,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,-0.34241105,FROZEN_COMPONENT_REPLAY_OVERALL_POINT,30,15,15,-0.34241105,AUDIT_ELIGIBLE,INTEGRATED
STAGE8_K2_TECS_EXPOSURE_V1,C2,BUILD_FULL_DATA_CONTEXT,K1_K2_TAIL_FULL_DATA,K1_K2_TAIL_FULL_DATA,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,3,1,2,0.666666666666667,ONLINE_MEMO,0,0,0.666666666666667,1,1,1,0.00947479166666667,0.00631652777777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C3,INITIALIZATION_CONTEXT,K1_K2_INITIALIZATION_TOTAL,K1_K2_INITIALIZATION_TOTAL,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.0972348055555556,0.0486174027777778,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C4,HELPER_K1_COMPLETE_RESULT,PUBLIC_K1_AND_K2_HELPER_K1,PUBLIC_K1_AND_K2_HELPER_K1,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,2,1,1,0.5,ONLINE_MEMO,0,0,0.5,1,1,1,0.119062916666667,0.0595314583333333,NaN,NaN,NaN,NaN,NaN,0,0,PASS,EXACT_REUSE_EXPOSURE_PRESENT,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_ADDITIVE_SEAM,NOT_INTEGRATED_NO_ADDITIVE_SEAM
STAGE8_K2_TECS_EXPOSURE_V1,C5R,REGISTERED_RANK_RESULT,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,43,43,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C5P,REGISTERED_FULL_PRIMITIVE,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,43,43,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C6,DYNAMIC_FULL_MANIFOLD,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,43,43,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C7,CONCENTRATED_DML_FULL_RESULT,T4_PROFILE_SCORE,T4_PROFILE_SCORE,TRIAL_INVOCATION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P3,43,43,0,0,ONLINE_MEMO,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,NaN,NOT_MEASURED_PER_TRIAL,0,0,0,NaN,AUDIT_REJECTED_NO_EXACT_REUSE_EVIDENCE,NOT_INTEGRATED_NO_EXACT_REUSE_EVIDENCE
STAGE8_K2_TECS_EXPOSURE_V1,C1,REGISTERED_G_DICTIONARY,T4_PROFILE_PROVIDER_SEAM,T4_PROFILE_PROVIDER_SEAM,MEASUREMENT_IDENTITY_SESSION,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P4,88,88,0,0,PREBUILT_FINITE_DOMAIN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,PASS,NO_EXACT_REUSE_EXPOSURE,-0.34241105,FROZEN_COMPONENT_REPLAY_OVERALL_POINT,30,15,15,-0.34241105,AUDIT_ELIGIBLE,INTEGRATED
